transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,transaction_date_parsed,transaction_year,transaction_month,transaction_month_name,transaction_quarter,email_masked,phone_masked,data_source,category_standard,standard_price,revenue
2341,457,Cathy Harris,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-31 00:00:00,4,Upi,0.3,successful,2026-03-31,2026,3,March,Q1,95519f7f76d366ebae819229a28975b95e96d8c14416c05c3c5eff29bcd320bd,XXXXXX7576,retail_data1,Clothing,8000,22400.0
2342,781,Connor Farrell,110,45000.0,Microwave,Home Appliances,online,Mumbai,05-14-2025,1,Upi,0.15,successful,2025-05-14,2025,5,May,Q2,e867130d893c230e3f097604767567f4877de7d4ca7f1b5d78fe5b3d2665f01d,XXXXXX3407,retail_data1,Home Appliances,45000,38250.0
2343,441,Austin Bowman,104,8000.0,Shoes,Clothing,online,Bangalore,2025-01-11 00:00:00,2,Upi,0.05,successful,2025-01-11,2025,1,January,Q1,550183c32734d8c34cb438c7a106daa15aec9bdbc9723f8042d3f64bfe089ea3,XXXXXX5527,retail_data1,Clothing,8000,15200.0
2344,495,John Cummings,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,06-13-2025,3,Cash,0.3,successful,2025-06-13,2025,6,June,Q2,9a5ea6166b2b08e9a15c0439517ad90743713dc8cd2b6100fc975063ffbd8858,XXXXXX7125,retail_data1,Home Appliances,65000,136500.0
2345,890,Holly Mckay,103,1300.0,Shirt,Clothing,offline,Chennai,2026-01-28 00:00:00,5,Cash,0.3,successful,2026-01-28,2026,1,January,Q1,ceb006291ae89a56c5c9d2037a8403eb17368b0dad1868d67146ff255783c179,XXXXXX6494,retail_data1,Clothing,1300,4550.0
2346,533,Andrew Riggs,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-10-08 00:00:00,4,Netbanking,0.3,successful,2025-10-08,2025,10,October,Q4,4cf405cdf80061aa31c727bd4ba0b9c6b06ca65fc6f86b635c5ca74f18d454eb,XXXXXX0577,retail_data1,Home Appliances,15000,42000.0
2347,297,Susan Hill,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26 00:00:00,2,Netbanking,0.05,successful,2025-07-26,2025,7,July,Q3,84f889579491a2f404a920a8d64e007ed8fb32d62e562e4965e93bb20432033f,XXXXXX2263,retail_data1,Clothing,1300,2470.0
2348,911,Kelly Le,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-20 00:00:00,5,Card,0.35,successful,2026-01-20,2026,1,January,Q1,68f6814a8e375ae51f8cc6dcdb4dec4a0c74acad1648ab6a2a8e9ceb00a3d186,XXXXXX5769,retail_data1,Clothing,1300,4225.0
2349,98,Cindy Mueller,110,45000.0,Microwave,Home Appliances,online,Chennai,02-22-2026,3,Upi,0.3,successful,2026-02-22,2026,2,February,Q1,88fe23e991a6187d2c6f884920cf53416fcf9fa16dfa728c1a53e5a3e97d7483,XXXXXX4089,retail_data1,Home Appliances,45000,94500.0
2350,864,Cameron Black,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-05-10 00:00:00,1,Cash,0.05,successful,2025-05-10,2025,5,May,Q2,611b9b453561fd7262f13e4ad2083f7cfd9c63a5ea9c1f0d2ba1d081d1404ef5,XXXXXX9477,retail_data1,Home Appliances,45000,42750.0
2351,135,Daniel Wallace,103,1300.0,Shirt,Clothing,online,Bangalore,2025-08-25 00:00:00,3,Card,0.15,successful,2025-08-25,2025,8,August,Q3,08124c04414aba7b5544e3821808f380ddaba1a8231a5fe85d7279a1e77ac54a,XXXXXX3314,retail_data1,Clothing,1300,3315.0
2352,160,Eric Richardson,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-08-09 00:00:00,4,Card,0.3,successful,2025-08-09,2025,8,August,Q3,70e1bb3bd9210eafa86c245783fbfda582fbec7a8b82781c1ed8aaf2f1f94cbe,XXXXXX9726,retail_data1,Clothing,8000,22400.0
2353,631,Colin Holt,103,1300.0,Shirt,Clothing,online,Bangalore,09-25-2025,5,Cash,0.25,successful,2025-09-25,2025,9,September,Q3,d8facd9d7dce65a199909517218f6bd54ca52182fe6644c83b8a58485ab9fe52,XXXXXX7740,retail_data1,Clothing,1300,4875.0
2354,8,Francisco Suarez,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-31 00:00:00,2,Netbanking,0.2,successful,2025-08-31,2025,8,August,Q3,cbc651824cc0f1937893258e222ff9134cfe10718480d88ae50b7feba0ad8cae,XXXXXX3830,retail_data1,Clothing,8000,12800.0
2355,238,Zachary Hooper,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-05-05 00:00:00,3,Card,0.25,successful,2025-05-05,2025,5,May,Q2,8650a364eba6e4aa84db5f44f41c7537d3b334bcc7d65a2b607a04fc81bf20d8,XXXXXX0012,retail_data1,Clothing,1300,2925.0
2356,432,Charles Nelson,102,70000.0,Phone,Electronics,offline,Mumbai,2026-09-03 00:00:00,1,Card,0.3,successful,2026-09-03,2026,9,September,Q3,b0a69a3f0240b59e7c1a8c8af48c5124188225658da64dd8d76637a9e83c3114,XXXXXX1774,retail_data1,Electronics,70000,49000.0
2357,813,John Harris,102,70000.0,Phone,Electronics,offline,Chennai,08-18-2025,3,Card,0.2,successful,2025-08-18,2025,8,August,Q3,0322794afc5dd29efe46e750cfa776032f474ace48d9c4c973340a41f80b6526,XXXXXX3148,retail_data1,Electronics,70000,168000.0
2358,657,Carly Lucas,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-10-09 00:00:00,3,Card,0.2,successful,2025-10-09,2025,10,October,Q4,ec3de0fa74e42ac777da01c490dbc0dfb4c9801db329c1d460d612e8080bcb0f,XXXXXX2685,retail_data1,Home Appliances,45000,108000.0
2359,329,William Jackson,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-01-28 00:00:00,3,Card,0.3,successful,2026-01-28,2026,1,January,Q1,ab4367dd0b77614e8567950d7bd1e34c6da884e69b71a6e4c2031e29fda94df6,XXXXXX2206,retail_data1,Home Appliances,15000,31500.0
2360,661,Jennifer Cooper,102,70000.0,Phone,Electronics,online,Chennai,2025-07-28 00:00:00,3,Cash,0.2,successful,2025-07-28,2025,7,July,Q3,c3bd8a786808ebee3a1197e5fe4765b8c2c3daab6d6858274ea32ce7a4ec1c4d,XXXXXX4609,retail_data1,Electronics,70000,168000.0
2361,811,Mike Matthews,103,1300.0,Shirt,Clothing,offline,Bangalore,08-30-2025,2,Upi,0.35,successful,2025-08-30,2025,8,August,Q3,a6ec7ff8f8fbfc231e718e21107f0db3f76289285b199d0dbdd3360d06623d98,XXXXXX2802,retail_data1,Clothing,1300,1690.0
2362,502,Amy Stewart,103,1300.0,Shirt,Clothing,offline,Delhi,2025-08-14 00:00:00,3,Cash,0.05,successful,2025-08-14,2025,8,August,Q3,9ab1634a21d219a79a87089a9f2c8b75a36c7849f2786b3cd3847e40e51a413d,XXXXXX7862,retail_data1,Clothing,1300,3705.0
2363,586,Michael Mason,105,45000.0,TV,Electronics,offline,Delhi,2026-01-15 00:00:00,2,Netbanking,0.2,successful,2026-01-15,2026,1,January,Q1,c832f23a2ad7cc8be0499bc347d78569ec9e30ae51a90932fbc0454da57f656f,XXXXXX8672,retail_data1,Electronics,45000,72000.0
2364,167,Madison Gentry,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-07-14 00:00:00,4,Cash,0.2,successful,2025-07-14,2025,7,July,Q3,dfaa8c0617a337b13d3a8730d4568f54b9d3ffb1a5db3e500a276f1961e8cade,XXXXXX4928,retail_data1,Home Appliances,65000,208000.0
2365,477,Willie Mata,101,250000.0,Laptop,Electronics,online,Hyderabad,07-24-2025,4,Cash,0.2,successful,2025-07-24,2025,7,July,Q3,010c48d5f4ffce3fc5e40f47cf4cb987606b60848c6b22be52dadbbc0e6e2f44,XXXXXX0729,retail_data1,Electronics,250000,800000.0
2366,894,Felicia Rollins,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-02-02 00:00:00,4,Netbanking,0.2,successful,2026-02-02,2026,2,February,Q1,68e11e89774b931f73c2e09ee4d0b212b3c4ee1b62334d886d277a67d9d39c7a,XXXXXX8195,retail_data1,Home Appliances,45000,144000.0
2367,347,David Medina,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-11-03 00:00:00,4,Netbanking,0.2,successful,2025-11-03,2025,11,November,Q4,1c16843b9d9836dd72886cd8a429fdfb5bb0ea921182e37137592bca4939efa2,XXXXXX4389,retail_data1,Home Appliances,45000,144000.0
2368,576,Angela Weiss,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-08-11 00:00:00,4,Netbanking,0.15,successful,2025-08-11,2025,8,August,Q3,791837fc940a60b6e057a3477c8b25345403edebaa568005d011c836e7e5f74a,XXXXXX3539,retail_data1,Home Appliances,15000,51000.0
2369,424,Tiffany Williams,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-08-22 00:00:00,3,Cash,0.35,successful,2025-08-22,2025,8,August,Q3,812089304a997c3e44d4b2e7c95364a37be3d7d00ad11262a07ed2e8fd6fa637,XXXXXX2793,retail_data1,Home Appliances,45000,87750.0
2370,886,Ashley Gamble,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-24 00:00:00,1,Netbanking,0.1,successful,2025-09-24,2025,9,September,Q3,c1f50945c8f58f297edac2ce80c9bdb0997cd29554a1efc20f41b8c55a345a7b,XXXXXX3316,retail_data1,Home Appliances,15000,13500.0
2371,854,Dennis Dorsey,103,1300.0,Shirt,Clothing,online,Hyderabad,08-29-2025,3,Cash,0.35,successful,2025-08-29,2025,8,August,Q3,098bb111e4a877be2f2faaa008a659a1e0603cd11815ff9b0d0e223d50f1c806,XXXXXX2116,retail_data1,Clothing,1300,2535.0
2372,446,Scott Smith,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-31 00:00:00,5,Netbanking,0.3,successful,2025-10-31,2025,10,October,Q4,4f2c5940ae62f9d90bb15a539cf0fa2d4b94adac082327a3f2694353393cc477,XXXXXX0183,retail_data1,Furniture,50000,175000.0
2373,549,Jacob Hopkins,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-04-05 00:00:00,4,Card,0.3,successful,2026-04-05,2026,4,April,Q2,9bcebdaf5a9bafc194d75952bec7291b5fd445d39db8949fdf57be3a6ea69725,XXXXXX6590,retail_data1,Home Appliances,45000,126000.0
2374,657,Carly Lucas,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-11-23 00:00:00,1,Card,0.4,successful,2025-11-23,2025,11,November,Q4,ec3de0fa74e42ac777da01c490dbc0dfb4c9801db329c1d460d612e8080bcb0f,XXXXXX2685,retail_data1,Home Appliances,15000,9000.0
2375,290,Megan Carter,107,50000.0,Dining Table,Furniture,offline,Chennai,01-24-2026,1,Cash,0.25,successful,2026-01-24,2026,1,January,Q1,2f7f40d195ce681a14528c9d5785d160302d55b7c970b71f99b6bb1ff165b937,XXXXXX1923,retail_data1,Furniture,50000,37500.0
2376,33,John Sullivan,101,250000.0,Laptop,Electronics,offline,Hyderabad,06-17-2025,2,Card,0.3,successful,2025-06-17,2025,6,June,Q2,eba90252ee8bc5e8d1f62b727cbaa021a79c3008a342f618194d31448b942a27,XXXXXX9763,retail_data1,Electronics,250000,350000.0
2377,727,Rodney Simmons,102,70000.0,Phone,Electronics,offline,Bangalore,2025-08-07 00:00:00,2,Cash,0.4,successful,2025-08-07,2025,8,August,Q3,37ec44fbf48fda2823fa87420d9e5af60c49b7204f7da5feb5df5eeb9014df3c,XXXXXX3682,retail_data1,Electronics,70000,84000.0
2378,184,Katherine Jones,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-06-28 00:00:00,4,Card,0.4,successful,2025-06-28,2025,6,June,Q2,f39e9af4d793ecab5097fc50fa134cfd5bfc9d9ed4b39e0f60ad908e18b076c3,XXXXXX1838,retail_data1,Clothing,8000,19200.0
2379,748,Sabrina Hopkins,105,45000.0,TV,Electronics,offline,Chennai,2025-12-07 00:00:00,4,Upi,0.25,successful,2025-12-07,2025,12,December,Q4,059361822a3eba32ea3f5754455784058d1e11f51d069dcb3af2b5149d7d78be,XXXXXX4790,retail_data1,Electronics,45000,135000.0
2380,74,David Alvarez,107,50000.0,Dining Table,Furniture,online,Delhi,2025-11-10 00:00:00,4,Upi,0.35,successful,2025-11-10,2025,11,November,Q4,be788c7e7c71fb60486a82c19f367570e597518f42e3a9383bbb944a38e1fe20,XXXXXX5242,retail_data1,Furniture,50000,130000.0
2381,72,Michael Wood,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-08-29 00:00:00,4,Netbanking,0.4,successful,2025-08-29,2025,8,August,Q3,dad392d7259c93cc713b45ab37277542278eae8b41e4ad642a7a7f9a35ef03d7,XXXXXX0077,retail_data1,Furniture,50000,120000.0
2382,624,Hannah Munoz,106,80000.0,Sofa,Furniture,online,Chennai,2025-06-09 00:00:00,3,Netbanking,0.35,successful,2025-06-09,2025,6,June,Q2,97682adcd2587e417f888cfc556acf7e70cdab23b4af653cc283730790c40b02,XXXXXX9338,retail_data1,Furniture,80000,156000.0
2383,259,Kevin Ramirez,105,45000.0,TV,Electronics,online,Hyderabad,2025-12-27 00:00:00,2,Netbanking,0.2,successful,2025-12-27,2025,12,December,Q4,0f3ede3095eedb883b80247ca6d7230ee4086241a7e0af3d6770995f3bd590ac,XXXXXX8185,retail_data1,Electronics,45000,72000.0
2384,162,Kirsten Thomas,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-05-09 00:00:00,3,Netbanking,0.05,successful,2025-05-09,2025,5,May,Q2,9444bda5c576c383764e01829cedea9ed6d13a0c32a22c89e26c957bab5e7424,XXXXXX0018,retail_data1,Home Appliances,65000,185250.0
2385,398,Michele Sanchez,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-08-06 00:00:00,5,Cash,0.4,successful,2025-08-06,2025,8,August,Q3,0b59d6d7c35897069f75d6cd2604b3a94c9704ed0df1ede5fb3585b0ac382103,XXXXXX4961,retail_data1,Home Appliances,65000,195000.0
2386,903,Susan Nicholson,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-07-17 00:00:00,1,Card,0.4,successful,2025-07-17,2025,7,July,Q3,2297fdbed166cff1f71020e9f57dfab4fbbb46aa3660a61dc72cf8da7978d5a7,XXXXXX3859,retail_data1,Home Appliances,15000,9000.0
2387,476,Jill Bryant,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-08-11 00:00:00,2,Card,0.15,successful,2025-08-11,2025,8,August,Q3,af1cdaf2d82ce859bf640847ae03e6505f2c66fd2393b9510b79622a05a7370b,XXXXXX9421,retail_data1,Home Appliances,65000,110500.0
2388,872,David Miller,107,50000.0,Dining Table,Furniture,online,Mumbai,02-15-2026,2,Netbanking,0.05,successful,2026-02-15,2026,2,February,Q1,44c2ae19d127d9f623455b3952c368e7a34184c84ce5ba20d1c2571e5a234a3f,XXXXXX0205,retail_data1,Furniture,50000,95000.0
2389,10,Tracy Olson,107,50000.0,Dining Table,Furniture,online,Delhi,02-18-2026,3,Upi,0.3,successful,2026-02-18,2026,2,February,Q1,b545a0cfcbfbf70a8edc091acc86608ab305840df9f1e5648f36e272dd40a94d,XXXXXX9098,retail_data1,Furniture,50000,105000.0
2390,400,Brenda Johnson,103,1300.0,Shirt,Clothing,offline,Chennai,2025-08-11 00:00:00,4,Upi,0.25,successful,2025-08-11,2025,8,August,Q3,6b13c52c22a7af6ea2e7a0b88290b2693d392b55f009ce10d3b4713aa27ea23d,XXXXXX8393,retail_data1,Clothing,1300,3900.0
2391,9,Dillon Harris,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-18 00:00:00,4,Cash,0.2,successful,2025-05-18,2025,5,May,Q2,89cc9c9f74bd6d3e1e900b57d8c1955ebb8c3fbb3ddba79ccb5683e0b0d2e72a,XXXXXX5006,retail_data1,Home Appliances,65000,208000.0
2392,825,Jose Rodriguez,105,45000.0,TV,Electronics,offline,Bangalore,2025-05-18 00:00:00,2,Upi,0.1,successful,2025-05-18,2025,5,May,Q2,788d836a184a1c209dc12e199a5e58b73b8bdb6066df918dc25ae7b6beb82ace,XXXXXX8368,retail_data1,Electronics,45000,81000.0
2393,581,Lindsey Tran,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-11-21 00:00:00,4,Card,0.15,successful,2025-11-21,2025,11,November,Q4,3d4036ce85e0fcef40eb07be9d5c248ca27a8661f9fa8d0a0379ea0d10e7f0c0,XXXXXX4624,retail_data1,Home Appliances,15000,51000.0
2394,564,Spencer Davis,105,45000.0,TV,Electronics,offline,Chennai,2025-06-27 00:00:00,4,Upi,0.15,successful,2025-06-27,2025,6,June,Q2,4f03b59fa5eda978a3a75670a1ec8d40b7677be5c96a28044a1a7c6f48a3bb1b,XXXXXX0711,retail_data1,Electronics,45000,153000.0
2395,564,Spencer Davis,106,80000.0,Sofa,Furniture,offline,Chennai,2026-03-14 00:00:00,5,Cash,0.2,successful,2026-03-14,2026,3,March,Q1,4f03b59fa5eda978a3a75670a1ec8d40b7677be5c96a28044a1a7c6f48a3bb1b,XXXXXX0711,retail_data1,Furniture,80000,320000.0
2396,135,Daniel Wallace,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-31 00:00:00,3,Upi,0.15,successful,2025-10-31,2025,10,October,Q4,08124c04414aba7b5544e3821808f380ddaba1a8231a5fe85d7279a1e77ac54a,XXXXXX3314,retail_data1,Home Appliances,45000,114750.0
2397,255,Madison Tate,110,45000.0,Microwave,Home Appliances,offline,Bangalore,11-29-2025,4,Cash,0.05,successful,2025-11-29,2025,11,November,Q4,4fd92e8b4fbd5da11feb9e3d4f096087750514482dc0b09d88b1da84a4a0fb4c,XXXXXX6379,retail_data1,Home Appliances,45000,171000.0
2398,208,Matthew Berry,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-01-02 00:00:00,3,Cash,0.3,successful,2026-01-02,2026,1,January,Q1,3a438f759afca42ca38acb9288301eebc1533791b4a430f0ed0aa3bae47e2107,XXXXXX8727,retail_data1,Electronics,250000,525000.0
2399,600,James Schaefer,106,80000.0,Sofa,Furniture,offline,Chennai,09-20-2025,4,Netbanking,0.25,successful,2025-09-20,2025,9,September,Q3,6bcecab3c1e04396ad0e8ecd8b9c3aa68b81ec9fab11101b56a97e39c2a1524c,XXXXXX4220,retail_data1,Furniture,80000,240000.0
2400,652,Charles Fleming,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-09-03 00:00:00,1,Cash,0.15,successful,2025-09-03,2025,9,September,Q3,6d7ec57514787f7b68465905c37959e392d745efcf9b940a10643e2c342c974d,XXXXXX4499,retail_data1,Home Appliances,15000,12750.0
2401,193,Mary White,105,45000.0,TV,Electronics,online,Bangalore,2025-12-19 00:00:00,1,Netbanking,0.1,successful,2025-12-19,2025,12,December,Q4,760ec4bb86c51191950f618eef7f41b4e3c68ade0e27f9912ec1b3530ea7dc09,XXXXXX7194,retail_data1,Electronics,45000,40500.0
2402,133,Christy Stone,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-01-02 00:00:00,4,Upi,0.05,successful,2026-01-02,2026,1,January,Q1,c963648e1496b7547f892b65071890ffa332949afcf65db97689aa09a76ad305,XXXXXX5000,retail_data1,Home Appliances,15000,57000.0
2403,384,Jeffrey Williams,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-19 00:00:00,4,Cash,0.2,successful,2025-10-19,2025,10,October,Q4,e32c125ee11c0c9451eb3a3dc32b97f52f5cc07837c6d6efa88792ddf953f6da,XXXXXX1749,retail_data1,Electronics,250000,800000.0
2404,302,James Robles,101,250000.0,Laptop,Electronics,offline,Bangalore,02-26-2026,2,Upi,0.35,successful,2026-02-26,2026,2,February,Q1,2a87724f90e4f92d2f3758124d1e831cbb048a54f0acee6b0b8cac1515b304de,XXXXXX5908,retail_data1,Electronics,250000,325000.0
2405,485,James Harris,109,65000.0,Refrigerator,Home Appliances,online,Delhi,06-27-2025,3,Netbanking,0.05,successful,2025-06-27,2025,6,June,Q2,877a7800e92db1ae87aae305324d9d0d4db71f7cb60d1f2110ca9de2bcbd59c8,XXXXXX7157,retail_data1,Home Appliances,65000,185250.0
2406,143,Brian Johnson,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-19 00:00:00,2,Netbanking,0.1,successful,2025-11-19,2025,11,November,Q4,bf93358113f74bebcab7d7f1e0b22d9835f1f9d213ce7deac3010fe4793f6d43,XXXXXX0131,retail_data1,Furniture,80000,144000.0
2407,869,Krystal Hudson,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-16 00:00:00,3,Cash,0.4,successful,2025-08-16,2025,8,August,Q3,c0926fe0158262e11fd4dd4c5d757d6eba70745ba596cb0e83a00df625b2f94b,XXXXXX3079,retail_data1,Electronics,250000,450000.0
2408,337,Cameron Myers,103,1300.0,Shirt,Clothing,offline,Chennai,2026-03-02 00:00:00,4,Netbanking,0.2,successful,2026-03-02,2026,3,March,Q1,2d59c5aa256af2b67b0f477bdc25cd630502107688e72d75f4d924a6c50c4ce3,XXXXXX1877,retail_data1,Clothing,1300,4160.0
2409,520,Holly Jackson,110,45000.0,Microwave,Home Appliances,offline,Mumbai,06-16-2025,1,Cash,0.2,successful,2025-06-16,2025,6,June,Q2,e9e2c4515678d5c5aa169a13ca5d4eb22b927a0a28d23375dc2b209fb4ddc978,XXXXXX5736,retail_data1,Home Appliances,45000,36000.0
2410,390,Erika Knight,104,8000.0,Shoes,Clothing,offline,Mumbai,12-20-2025,5,Netbanking,0.15,successful,2025-12-20,2025,12,December,Q4,527971ce809635004952c182b0d6a6d6f73f6ae37987e7b3473bcef4704aebd7,XXXXXX7025,retail_data1,Clothing,8000,34000.0
2412,89,Joseph Davis,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-04-03 00:00:00,2,Upi,0.4,successful,2026-04-03,2026,4,April,Q2,45b8e1814fe2df1f6dd781f310bbae30807cf4f446176ab7febcaa963bbcc4c5,XXXXXX8548,retail_data1,Home Appliances,15000,18000.0
2413,696,Kristen Lloyd,105,45000.0,TV,Electronics,online,Mumbai,2025-08-09 00:00:00,2,Card,0.05,successful,2025-08-09,2025,8,August,Q3,05ef5940f0f43b1dd79a05f8f372a162d7b970bf6b14511293f6630a0b095aa4,XXXXXX4445,retail_data1,Electronics,45000,85500.0
2414,514,Joshua Cummings,101,250000.0,Laptop,Electronics,online,Chennai,2026-02-25 00:00:00,3,Cash,0.2,successful,2026-02-25,2026,2,February,Q1,5d2ff5fa91771aa52b9aacff54fb773e3587fd16d6cca76fa68041e1eb30a781,XXXXXX8341,retail_data1,Electronics,250000,600000.0
2415,375,Jessica Harrell,105,45000.0,TV,Electronics,offline,Chennai,2025-12-23 00:00:00,2,Upi,0.4,successful,2025-12-23,2025,12,December,Q4,c783b7b6a7a0a653d42b1315986090b4a12b227abfbd222183175f232e60b8d7,XXXXXX3067,retail_data1,Electronics,45000,54000.0
2416,904,Audrey Skinner,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-14 00:00:00,2,Upi,0.35,successful,2026-01-14,2026,1,January,Q1,ea748c282ebf0fd4669ad85c15abd5e4376d7abe81e91afa2fe214da4542d990,XXXXXX2073,retail_data1,Furniture,50000,65000.0
2417,153,Stephanie Hanna,102,70000.0,Phone,Electronics,offline,Hyderabad,12-13-2025,1,Cash,0.1,successful,2025-12-13,2025,12,December,Q4,dca87fdc83ffd7b252e763f9ae8f274831eccf0487bd54586bc4b986e0f7e2f4,XXXXXX8701,retail_data1,Electronics,70000,63000.0
2418,487,Mark Thompson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-08-04 00:00:00,1,Netbanking,0.4,successful,2025-08-04,2025,8,August,Q3,8cdb002311a94d465da03de5ce3a48ac238c81625f0ad69ea70acaa7c34b157f,XXXXXX3888,retail_data1,Clothing,8000,4800.0
2419,988,John Thomas,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-10-18 00:00:00,4,Upi,0.35,successful,2025-10-18,2025,10,October,Q4,4b67fbef6dfc78375d8f9b906ad36c01af1d88e409d44372105ba90eee7c14b1,XXXXXX9139,retail_data1,Home Appliances,15000,39000.0
2420,884,Isaac Byrd,105,45000.0,TV,Electronics,online,Delhi,11-26-2025,4,Card,0.3,successful,2025-11-26,2025,11,November,Q4,f48ca7af7b7904695da32c38ac00afd5f621c272656149c35757fb394603f1d0,XXXXXX4208,retail_data1,Electronics,45000,126000.0
2421,918,Grant Harris,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-29 00:00:00,4,Cash,0.15,successful,2025-12-29,2025,12,December,Q4,e69cd0c9b6cbc03508672b009c6d66cb04f69fdf22608d19632b518137558821,XXXXXX4421,retail_data1,Home Appliances,65000,221000.0
2422,330,Don Thompson,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-06-02 00:00:00,2,Cash,0.15,successful,2025-06-02,2025,6,June,Q2,0a1d04e8d81cf03b40191254f124e06f5e918a577b19d30e18e75ac3da75edfc,XXXXXX1714,retail_data1,Home Appliances,65000,110500.0
2423,248,Anthony Henry,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-20 00:00:00,5,Netbanking,0.3,successful,2026-02-20,2026,2,February,Q1,27833f3e82656e90d44074bbf7ef801d1b3369889038096e3c14550a26c23e6e,XXXXXX7330,retail_data1,Furniture,80000,280000.0
2424,640,Carrie Jacobson,102,70000.0,Phone,Electronics,offline,Bangalore,2025-05-15 00:00:00,3,Netbanking,0.05,successful,2025-05-15,2025,5,May,Q2,08d1f2b789a232890804989410fc90220588ae7a41ce50ea4e56cf317298f844,XXXXXX2507,retail_data1,Electronics,70000,199500.0
2425,14,Joseph Jones,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-01-02 00:00:00,3,Upi,0.3,successful,2026-01-02,2026,1,January,Q1,68dc23bf0b883e1d8e8c1fa030f9c411b9f010e741b3e21c9ef6c9aeddf91bb1,XXXXXX5282,retail_data1,Home Appliances,15000,31500.0
2426,243,Christian Martin,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-08 00:00:00,4,Upi,0.2,successful,2026-02-08,2026,2,February,Q1,2df03300dbc3b0ca5d3d39139e4e44cb8092071474433720cb794775c41af4e9,XXXXXX1962,retail_data1,Home Appliances,15000,48000.0
